People - 1,.jpg,https://img.freepik.com/vector-gratis/nino-laptop-sobre-mesa_1308-51741.jpg
People - 2,.jpg,https://www.freepik.com/free-vector/group-students-school_9354275.htm#query=student&position=6&from_view=search
People - 3,.jpg,https://img.freepik.com/free-vector/cartoon-children-back-school_52683-40882.jpg?w=826&t=st=1663775701~exp=1663776301~hmac=d34f4ea4a14d37e5bf6485790ca35e3be0175ab1de42131e1f4d5b3fef1680e6
People - 4,.jpg,https://img.freepik.com/free-vector/focused-tiny-people-reading-books_74855-5836.jpg?w=740&t=st=1663775765~exp=1663776365~hmac=c834eb72cc20ab8fa2822bdb91a22a9f7684c61ee0223472521f0901ea448292
